"No.","Time","Source","Destination","Protocol","Length","Info"
"2404","53.034872","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"2405","53.034872","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"2406","53.034886","74.125.233.96","172.16.165.165","TLSv1","971","Application Data"
"2407","53.034917","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=18405 Win=63323 Len=0"
"2408","53.168980","172.16.165.165","172.16.165.2","NBNS","110","Refresh NB K34EN6W3N-PC<00>"
"2409","53.261061","37.200.69.143","172.16.165.165","TCP","1409","80  >  49451 [PSH, ACK] Seq=487820 Ack=1686 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2410","53.261946","37.200.69.143","172.16.165.165","TCP","1409","80  >  49451 [PSH, ACK] Seq=489175 Ack=1686 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2411","53.261947","37.200.69.143","172.16.165.165","TCP","1409","80  >  49451 [PSH, ACK] Seq=490530 Ack=1686 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2412","53.261947","37.200.69.143","172.16.165.165","TCP","1409","80  >  49451 [PSH, ACK] Seq=491885 Ack=1686 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2413","53.261979","37.200.69.143","172.16.165.165","TCP","1514","80  >  49451 [ACK] Seq=493240 Ack=1686 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2414","53.261979","37.200.69.143","172.16.165.165","TCP","1514","80  >  49451 [ACK] Seq=494700 Ack=1686 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2415","53.261980","37.200.69.143","172.16.165.165","HTTP","146","HTTP/1.1 200 OK  (application/x-shockwave-flash)"
"2416","53.262000","172.16.165.165","37.200.69.143","TCP","54","49451  >  80 [ACK] Seq=1686 Ack=496252 Win=64240 Len=0"
"2417","53.322431","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2418","53.322467","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2419","53.322499","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=21115 Win=64240 Len=0"
"2420","53.328015","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2421","53.328016","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2422","53.328047","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data"
"2423","53.328049","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data, Application Data"
"2424","53.328067","74.125.233.96","172.16.165.165","TCP","1199","443  >  49453 [PSH, ACK] Seq=26745 Ack=1065 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2425","53.328088","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=27890 Win=64240 Len=0"
"2426","53.575188","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2427","53.575526","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2428","53.575821","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2429","53.576080","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2430","53.576306","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2431","53.576677","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=34665 Win=64240 Len=0"
"2432","53.607964","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2433","53.607965","74.125.233.96","172.16.165.165","TLSv1","1409","Application Data"
"2434","53.607989","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=37375 Win=64240 Len=0"
"2435","53.608409","74.125.233.96","172.16.165.165","TLSv1","1514","Application Data, Application Data"
"2436","53.608443","74.125.233.96","172.16.165.165","TLSv1","800","Application Data, Application Data"
"2437","53.608454","172.16.165.165","74.125.233.96","TCP","54","49453  >  443 [ACK] Seq=1065 Ack=39581 Win=64240 Len=0"
"2438","54.668284","172.16.165.165","172.16.165.2","NBNS","110","Refresh NB K34EN6W3N-PC<00>"
"2439","56.168211","172.16.165.165","172.16.165.2","NBNS","110","Refresh NB K34EN6W3N-PC<00>"
"2440","59.846427","fe80::8db6:2c7:a019:4d88","ff02::1:2","DHCPv6","154","Solicit XID: 0xe1700d CID: 000100011ae542f7000c2932e267 "
"2441","62.201810","172.16.165.165","172.16.165.2","DNS","76","Standard query 0x4730 A wpad.localdomain"
"2442","62.202238","172.16.165.165","255.255.255.255","DHCP","342","DHCP Inform   - Transaction ID 0x92e7cbf7"
"2443","62.202302","172.16.165.2","172.16.165.165","DNS","76","Standard query response 0x4730 No such name A wpad.localdomain"
"2444","62.202468","fe80::8db6:2c7:a019:4d88","ff02::1:3","LLMNR","84","Standard query 0x1aca A wpad"
"2445","62.202571","172.16.165.165","224.0.0.252","LLMNR","64","Standard query 0x1aca A wpad"
"2446","62.202616","172.16.165.254","172.16.165.165","DHCP","342","DHCP ACK      - Transaction ID 0x92e7cbf7"
"2447","62.302513","fe80::8db6:2c7:a019:4d88","ff02::1:3","LLMNR","84","Standard query 0x1aca A wpad"
"2448","62.302616","172.16.165.165","224.0.0.252","LLMNR","64","Standard query 0x1aca A wpad"
"2449","62.502682","172.16.165.165","172.16.165.2","NBNS","92","Name query NB WPAD<00>"
"2450","63.213889","204.79.197.200","172.16.165.165","TCP","60","80  >  49431 [RST, ACK] Seq=271 Ack=1769 Win=64240 Len=0"
"2451","64.002559","172.16.165.165","172.16.165.2","NBNS","92","Name query NB WPAD<00>"
"2452","64.955598","204.79.197.200","172.16.165.165","TCP","60","80  >  49429 [RST, ACK] Seq=409 Ack=808 Win=64240 Len=0"
"2453","65.502640","172.16.165.165","172.16.165.2","NBNS","92","Name query NB WPAD<00>"
"2454","67.023791","172.16.165.165","172.16.165.255","NBNS","92","Name query NB WPAD<00>"
"2455","67.773766","172.16.165.165","172.16.165.255","NBNS","92","Name query NB WPAD<00>"
"2456","68.523830","172.16.165.165","172.16.165.255","NBNS","92","Name query NB WPAD<00>"
"2457","69.303097","172.16.165.165","172.16.165.2","DNS","91","Standard query 0x070b A stand.trustandprobaterealty.com"
"2458","70.076630","172.16.165.2","172.16.165.165","DNS","107","Standard query response 0x070b A stand.trustandprobaterealty.com A 37.200.69.143"
"2459","70.080704","172.16.165.165","37.200.69.143","TCP","66","49454  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2460","70.081138","172.16.165.165","37.200.69.143","TCP","66","49455  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2461","70.583781","37.200.69.143","172.16.165.165","TCP","60","80  >  49454 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2462","70.583830","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2463","70.587664","172.16.165.165","37.200.69.143","HTTP","441","GET /index.php?req=xml&num=9345&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg|ZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2464","70.587916","37.200.69.143","172.16.165.165","TCP","60","80  >  49454 [ACK] Seq=1 Ack=388 Win=64240 Len=0"
"2465","70.996628","37.200.69.143","172.16.165.165","TCP","60","80  >  49455 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2466","70.996674","172.16.165.165","37.200.69.143","TCP","54","49455  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2467","70.998590","172.16.165.165","37.200.69.143","HTTP","441","GET /index.php?req=xml&num=2527&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg|ZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2468","70.998716","37.200.69.143","172.16.165.165","TCP","60","80  >  49455 [ACK] Seq=1 Ack=388 Win=64240 Len=0"
"2469","71.610978","37.200.69.143","172.16.165.165","HTTP/XML","688","HTTP/1.1 200 OK "
"2470","71.658500","172.16.165.165","172.16.165.2","DNS","68","Standard query 0x4ae3 A java.com"
"2471","71.711026","37.200.69.143","172.16.165.165","TCP","688","[TCP Retransmission] 80  >  49454 [PSH, ACK] Seq=1 Ack=388 Win=64240 Len=634"
"2472","71.711047","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=388 Ack=635 Win=63606 Len=0"
"2473","71.730255","172.16.165.165","37.200.69.143","HTTP","443","GET /index.php?req=jar&num=3703&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg%7CZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2474","71.730643","37.200.69.143","172.16.165.165","TCP","60","80  >  49454 [ACK] Seq=635 Ack=777 Win=64240 Len=0"
"2475","72.225629","37.200.69.143","172.16.165.165","HTTP/XML","688","HTTP/1.1 200 OK "
"2476","72.238813","172.16.165.165","37.200.69.143","HTTP","443","GET /index.php?req=jar&num=9229&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg%7CZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2477","72.239027","37.200.69.143","172.16.165.165","TCP","60","80  >  49455 [ACK] Seq=635 Ack=777 Win=64240 Len=0"
"2478","72.534890","172.16.165.2","172.16.165.165","DNS","84","Standard query response 0x4ae3 A java.com A 2.22.206.134"
"2479","72.724600","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=635 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2480","72.725253","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=1990 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2481","72.725312","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=777 Ack=3345 Win=64240 Len=0"
"2482","72.725372","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=3345 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2483","72.725373","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=4700 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2484","72.725381","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=777 Ack=6055 Win=64240 Len=0"
"2485","72.725429","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=6055 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2486","72.820942","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=7410 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2487","72.820972","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=777 Ack=8765 Win=64240 Len=0"
"2488","72.821280","37.200.69.143","172.16.165.165","TCP","1409","80  >  49454 [PSH, ACK] Seq=8765 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2489","72.821844","37.200.69.143","172.16.165.165","HTTP","1376","HTTP/1.1 200 OK  (application/java-archive)"
"2490","72.821856","172.16.165.165","37.200.69.143","TCP","54","49454  >  80 [ACK] Seq=777 Ack=11442 Win=64240 Len=0"
"2491","72.973680","172.16.165.165","37.200.69.143","TCP","66","49456  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2492","73.313146","37.200.69.143","172.16.165.165","TCP","1409","80  >  49455 [PSH, ACK] Seq=635 Ack=777 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2493","73.313922","37.200.69.143","172.16.165.165","TCP","1514","80  >  49455 [ACK] Seq=1990 Ack=777 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2494","73.313963","172.16.165.165","37.200.69.143","TCP","54","49455  >  80 [ACK] Seq=777 Ack=3450 Win=64240 Len=0"
"2495","73.314062","37.200.69.143","172.16.165.165","TCP","1514","80  >  49455 [ACK] Seq=3450 Ack=777 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2496","73.314138","37.200.69.143","172.16.165.165","TCP","1514","80  >  49455 [ACK] Seq=4910 Ack=777 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2497","73.314157","172.16.165.165","37.200.69.143","TCP","54","49455  >  80 [ACK] Seq=777 Ack=6370 Win=64240 Len=0"
"2498","73.314402","37.200.69.143","172.16.165.165","TCP","1094","80  >  49455 [PSH, ACK] Seq=6370 Ack=777 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2499","73.315131","37.200.69.143","172.16.165.165","TCP","1514","80  >  49455 [ACK] Seq=7410 Ack=777 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2500","73.315132","37.200.69.143","172.16.165.165","TCP","1304","80  >  49455 [PSH, ACK] Seq=8870 Ack=777 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2501","73.315150","172.16.165.165","37.200.69.143","TCP","54","49455  >  80 [ACK] Seq=777 Ack=10120 Win=64240 Len=0"
"2502","73.432951","37.200.69.143","172.16.165.165","HTTP","1376","HTTP/1.1 200 OK  (application/java-archive)"
"2503","73.511638","172.16.165.165","37.200.69.143","TCP","66","49457  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2504","73.533821","37.200.69.143","172.16.165.165","TCP","1376","[TCP Retransmission] 80  >  49455 [PSH, ACK] Seq=10120 Ack=777 Win=64240 Len=1322"
"2505","73.533839","172.16.165.165","37.200.69.143","TCP","54","49455  >  80 [ACK] Seq=777 Ack=11442 Win=62918 Len=0"
"2506","73.719470","37.200.69.143","172.16.165.165","TCP","60","80  >  49456 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2507","73.719530","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2508","73.720985","172.16.165.165","37.200.69.143","HTTP","351","GET /index.php?req=mp3&num=803295&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg%7CZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2509","73.721905","37.200.69.143","172.16.165.165","TCP","60","80  >  49456 [ACK] Seq=1 Ack=298 Win=64240 Len=0"
"2510","74.221524","37.200.69.143","172.16.165.165","TCP","60","80  >  49457 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"2511","74.221656","172.16.165.165","37.200.69.143","TCP","54","49457  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2512","74.223739","172.16.165.165","37.200.69.143","HTTP","351","GET /index.php?req=mp3&num=912585&PHPSSESID=njrMNruDMhvJFIPGKuXDSKVbM07PThnJko2ahe6JVg%7CZDJiZjZiZjI5Yzc5OTg3MzE1MzJkMmExN2M4NmJiOTM HTTP/1.1 "
"2513","74.224151","37.200.69.143","172.16.165.165","TCP","60","80  >  49457 [ACK] Seq=1 Ack=298 Win=64240 Len=0"
"2514","75.399304","37.200.69.143","172.16.165.165","HTTP","259","HTTP/1.1 200 OK "
"2515","75.499480","37.200.69.143","172.16.165.165","TCP","259","[TCP Retransmission] 80  >  49457 [PSH, ACK] Seq=1 Ack=298 Win=64240 Len=205"
"2516","75.499503","172.16.165.165","37.200.69.143","TCP","54","49457  >  80 [ACK] Seq=298 Ack=206 Win=64035 Len=0"
"2517","76.116562","82.150.140.30","172.16.165.165","TCP","60","80  >  49437 [FIN, PSH, ACK] Seq=65839 Ack=1336 Win=64240 Len=0"
"2518","76.116589","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=1336 Ack=65840 Win=63119 Len=0"
"2519","76.425313","82.150.140.30","172.16.165.165","TCP","60","80  >  49440 [FIN, PSH, ACK] Seq=10036 Ack=786 Win=64240 Len=0"
"2520","76.425357","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [ACK] Seq=786 Ack=10037 Win=63279 Len=0"
"2521","76.732545","82.150.140.30","172.16.165.165","TCP","60","80  >  49441 [FIN, PSH, ACK] Seq=18784 Ack=1612 Win=64240 Len=0"
"2522","76.732581","172.16.165.165","82.150.140.30","TCP","54","49441  >  80 [ACK] Seq=1612 Ack=18785 Win=63886 Len=0"
"2523","77.038380","82.150.140.30","172.16.165.165","TCP","60","80  >  49439 [FIN, PSH, ACK] Seq=116095 Ack=1586 Win=64240 Len=0"
"2524","77.038380","82.150.140.30","172.16.165.165","TCP","60","80  >  49442 [FIN, PSH, ACK] Seq=21416 Ack=1588 Win=64240 Len=0"
"2525","77.038405","172.16.165.165","82.150.140.30","TCP","54","49439  >  80 [ACK] Seq=1586 Ack=116096 Win=63468 Len=0"
"2526","77.038439","172.16.165.165","82.150.140.30","TCP","54","49442  >  80 [ACK] Seq=1588 Ack=21417 Win=63105 Len=0"
"2527","78.610418","172.16.165.165","74.125.233.96","TCP","54","49444  >  80 [RST, ACK] Seq=549 Ack=856 Win=0 Len=0"
"2528","78.610697","172.16.165.165","74.125.233.96","TCP","54","49445  >  443 [RST, ACK] Seq=852 Ack=15401 Win=0 Len=0"
"2529","78.610897","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [RST, ACK] Seq=1336 Ack=65840 Win=0 Len=0"
"2530","78.610967","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [RST, ACK] Seq=786 Ack=10037 Win=0 Len=0"
"2531","78.611023","172.16.165.165","82.150.140.30","TCP","54","49441  >  80 [RST, ACK] Seq=1612 Ack=18785 Win=0 Len=0"
"2532","78.611077","172.16.165.165","82.150.140.30","TCP","54","49439  >  80 [RST, ACK] Seq=1586 Ack=116096 Win=0 Len=0"
"2533","78.611134","172.16.165.165","82.150.140.30","TCP","54","49442  >  80 [RST, ACK] Seq=1588 Ack=21417 Win=0 Len=0"
"2534","78.985363","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=1 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2535","78.985617","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=1356 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2536","78.985618","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=2711 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2537","78.985636","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=4066 Win=64240 Len=0"
"2538","78.986404","37.200.69.143","172.16.165.165","TCP","1514","80  >  49456 [ACK] Seq=4066 Ack=298 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2539","78.986405","37.200.69.143","172.16.165.165","TCP","1304","80  >  49456 [PSH, ACK] Seq=5526 Ack=298 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2540","78.986417","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=6776 Win=64240 Len=0"
"2541","79.291120","37.200.69.143","172.16.165.165","TCP","1514","80  >  49456 [ACK] Seq=6776 Ack=298 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2542","79.291121","37.200.69.143","172.16.165.165","TCP","1372","80  >  49456 [PSH, ACK] Seq=8236 Ack=298 Win=64240 Len=1318 [TCP segment of a reassembled PDU]"
"2543","79.291160","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=9554 Win=64240 Len=0"
"2544","79.291457","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=9554 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2545","79.291458","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=10909 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2546","79.291471","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=12264 Win=64240 Len=0"
"2547","79.801506","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=12264 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2548","79.801507","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=13619 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2549","79.801547","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=14974 Win=64240 Len=0"
"2550","79.803507","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=14974 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2551","79.803508","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=16329 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2552","79.803508","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=17684 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2553","79.803527","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=19039 Win=64240 Len=0"
"2554","79.804500","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=19039 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2555","79.804501","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=20394 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2556","79.804565","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=21749 Win=64240 Len=0"
"2557","79.885016","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=21749 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2558","79.885307","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=23104 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2559","79.885324","172.16.165.165","37.200.69.143","TCP","54","49456  >  80 [ACK] Seq=298 Ack=24459 Win=64240 Len=0"
"2560","79.885827","37.200.69.143","172.16.165.165","TCP","1409","80  >  49456 [PSH, ACK] Seq=24459 Ack=298 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
